,pathid,vulnerability,nodeid,filename,linenumber,code
33283,214,Command Execution,279646,includes/modules/payment/paypal_pro_payflow_dp.php,704,$email_body
33284,214,Command Execution,279649,includes/modules/payment/paypal_pro_payflow_dp.php,708,$email_body
33285,214,Command Execution,279651,includes/modules/payment/paypal_pro_payflow_dp.php,711,$email_body
33286,214,Command Execution,279652,includes/modules/payment/paypal_pro_payflow_dp.php,712,$email_body
33287,214,Command Execution,282113,includes/modules/payment/paypal_pro_payflow_dp.php,712,trim($email_body)
33288,214,Command Execution,282114,includes/modules/payment/paypal_pro_payflow_dp.php,712,STORE_OWNER
33289,214,Command Execution,282109,includes/modules/payment/paypal_pro_payflow_dp.php,712,MODULE_PAYMENT_PAYPAL_PRO_PAYFLOW_DP_DEBUG_EMAIL
33290,215,Command Execution,285143,includes/modules/payment/paypal_pro_payflow_ec.php,649,"""$HTTP_GET_VARS:"" . ""\n\n"" . print_r($HTTP_GET_VARS,true)"
33291,215,Command Execution,285142,includes/modules/payment/paypal_pro_payflow_ec.php,649,"""$HTTP_GET_VARS:"" . ""\n\n"" . print_r($HTTP_GET_VARS,true) . ""\n\n"""
33292,215,Command Execution,282786,includes/modules/payment/paypal_pro_payflow_ec.php,649,$email_body
33293,215,Command Execution,282788,includes/modules/payment/paypal_pro_payflow_ec.php,652,$email_body
33294,215,Command Execution,282789,includes/modules/payment/paypal_pro_payflow_ec.php,653,$email_body
33295,215,Command Execution,285162,includes/modules/payment/paypal_pro_payflow_ec.php,653,trim($email_body)
33296,215,Command Execution,285166,includes/modules/payment/paypal_pro_payflow_ec.php,653,STORE_OWNER_EMAIL_ADDRESS
33297,215,Command Execution,285158,includes/modules/payment/paypal_pro_payflow_ec.php,653,MODULE_PAYMENT_PAYPAL_PRO_PAYFLOW_EC_DEBUG_EMAIL
33298,216,Command Execution,31913,admin/ext/modules/payment/moneybookers/activation.php,30,"""Store Name: "" . STORE_NAME . "" (powered by osCommerce Online Merchant ("" . $mb->signature . ""))"" . ""\n"" . ""Merchant Name: "" . STORE_OWNER . ""\n"" . ""Moneybookers E-Mail Address: "" . $HTTP_POST_VARS[""mb_email""] . ""\n"" . ""Moneybookers Customer ID: "" . $result[1]"
33299,216,Command Execution,31912,admin/ext/modules/payment/moneybookers/activation.php,30,"""Store Name: "" . STORE_NAME . "" (powered by osCommerce Online Merchant ("" . $mb->signature . ""))"" . ""\n"" . ""Merchant Name: "" . STORE_OWNER . ""\n"" . ""Moneybookers E-Mail Address: "" . $HTTP_POST_VARS[""mb_email""] . ""\n"" . ""Moneybookers Customer ID: "" . $result[1] . ""\n"""
33300,216,Command Execution,31911,admin/ext/modules/payment/moneybookers/activation.php,30,"""Store Name: "" . STORE_NAME . "" (powered by osCommerce Online Merchant ("" . $mb->signature . ""))"" . ""\n"" . ""Merchant Name: "" . STORE_OWNER . ""\n"" . ""Moneybookers E-Mail Address: "" . $HTTP_POST_VARS[""mb_email""] . ""\n"" . ""Moneybookers Customer ID: "" . $result[1] . ""\n"" . ""Store URL: """
33301,216,Command Execution,31910,admin/ext/modules/payment/moneybookers/activation.php,30,"""Store Name: "" . STORE_NAME . "" (powered by osCommerce Online Merchant ("" . $mb->signature . ""))"" . ""\n"" . ""Merchant Name: "" . STORE_OWNER . ""\n"" . ""Moneybookers E-Mail Address: "" . $HTTP_POST_VARS[""mb_email""] . ""\n"" . ""Moneybookers Customer ID: "" . $result[1] . ""\n"" . ""Store URL: "" . tep_catalog_href_link()"
33302,216,Command Execution,31909,admin/ext/modules/payment/moneybookers/activation.php,30,"""Store Name: "" . STORE_NAME . "" (powered by osCommerce Online Merchant ("" . $mb->signature . ""))"" . ""\n"" . ""Merchant Name: "" . STORE_OWNER . ""\n"" . ""Moneybookers E-Mail Address: "" . $HTTP_POST_VARS[""mb_email""] . ""\n"" . ""Moneybookers Customer ID: "" . $result[1] . ""\n"" . ""Store URL: "" . tep_catalog_href_link() . ""\n"""
33303,216,Command Execution,31908,admin/ext/modules/payment/moneybookers/activation.php,30,"""Store Name: "" . STORE_NAME . "" (powered by osCommerce Online Merchant ("" . $mb->signature . ""))"" . ""\n"" . ""Merchant Name: "" . STORE_OWNER . ""\n"" . ""Moneybookers E-Mail Address: "" . $HTTP_POST_VARS[""mb_email""] . ""\n"" . ""Moneybookers Customer ID: "" . $result[1] . ""\n"" . ""Store URL: "" . tep_catalog_href_link() . ""\n"" . ""Language: """
33304,216,Command Execution,31907,admin/ext/modules/payment/moneybookers/activation.php,30,"""Store Name: "" . STORE_NAME . "" (powered by osCommerce Online Merchant ("" . $mb->signature . ""))"" . ""\n"" . ""Merchant Name: "" . STORE_OWNER . ""\n"" . ""Moneybookers E-Mail Address: "" . $HTTP_POST_VARS[""mb_email""] . ""\n"" . ""Moneybookers Customer ID: "" . $result[1] . ""\n"" . ""Store URL: "" . tep_catalog_href_link() . ""\n"" . ""Language: "" . $language"
33305,216,Command Execution,31906,admin/ext/modules/payment/moneybookers/activation.php,30,"""Store Name: "" . STORE_NAME . "" (powered by osCommerce Online Merchant ("" . $mb->signature . ""))"" . ""\n"" . ""Merchant Name: "" . STORE_OWNER . ""\n"" . ""Moneybookers E-Mail Address: "" . $HTTP_POST_VARS[""mb_email""] . ""\n"" . ""Moneybookers Customer ID: "" . $result[1] . ""\n"" . ""Store URL: "" . tep_catalog_href_link() . ""\n"" . ""Language: "" . $language . ""\n"""
33306,216,Command Execution,31812,admin/ext/modules/payment/moneybookers/activation.php,30,$email_body
33307,216,Command Execution,31818,admin/ext/modules/payment/moneybookers/activation.php,37,$email_body
33308,217,Command Execution,282046,includes/modules/payment/paypal_pro_payflow_dp.php,689,"$HTTP_POST_VARS[""cc_number_nh-dns""]"
33309,217,Command Execution,282045,includes/modules/payment/paypal_pro_payflow_dp.php,689,"substr($HTTP_POST_VARS[""cc_number_nh-dns""],-4)"
33310,217,Command Execution,282043,includes/modules/payment/paypal_pro_payflow_dp.php,689,"""XXXX"" . substr($HTTP_POST_VARS[""cc_number_nh-dns""],-4)"
33311,217,Command Execution,282041,includes/modules/payment/paypal_pro_payflow_dp.php,689,"$HTTP_POST_VARS[""cc_number_nh-dns""]"
33312,217,Command Execution,279647,includes/modules/payment/paypal_pro_payflow_dp.php,704,$HTTP_POST_VARS
33313,217,Command Execution,282083,includes/modules/payment/paypal_pro_payflow_dp.php,704,"print_r($HTTP_POST_VARS,true)"
33314,217,Command Execution,282080,includes/modules/payment/paypal_pro_payflow_dp.php,704,"""$HTTP_POST_VARS:"" . ""\n\n"""
33315,217,Command Execution,282079,includes/modules/payment/paypal_pro_payflow_dp.php,704,"""$HTTP_POST_VARS:"" . ""\n\n"" . print_r($HTTP_POST_VARS,true)"
33316,217,Command Execution,282078,includes/modules/payment/paypal_pro_payflow_dp.php,704,"""$HTTP_POST_VARS:"" . ""\n\n"" . print_r($HTTP_POST_VARS,true) . ""\n\n"""
33317,217,Command Execution,279646,includes/modules/payment/paypal_pro_payflow_dp.php,704,$email_body
33318,217,Command Execution,279649,includes/modules/payment/paypal_pro_payflow_dp.php,708,$email_body
33319,217,Command Execution,279651,includes/modules/payment/paypal_pro_payflow_dp.php,711,$email_body
33320,217,Command Execution,279652,includes/modules/payment/paypal_pro_payflow_dp.php,712,$email_body
33321,217,Command Execution,282113,includes/modules/payment/paypal_pro_payflow_dp.php,712,trim($email_body)
33322,217,Command Execution,282114,includes/modules/payment/paypal_pro_payflow_dp.php,712,STORE_OWNER
33323,217,Command Execution,282109,includes/modules/payment/paypal_pro_payflow_dp.php,712,MODULE_PAYMENT_PAYPAL_PRO_PAYFLOW_DP_DEBUG_EMAIL
33324,218,Command Execution,318592,includes/modules/payment/stripe.php,787,"print_r($HTTP_POST_VARS,true)"
33325,218,Command Execution,318589,includes/modules/payment/stripe.php,787,"""$HTTP_POST_VARS:"" . ""\n\n"""
33326,218,Command Execution,318588,includes/modules/payment/stripe.php,787,"""$HTTP_POST_VARS:"" . ""\n\n"" . print_r($HTTP_POST_VARS,true)"
33327,218,Command Execution,318587,includes/modules/payment/stripe.php,787,"""$HTTP_POST_VARS:"" . ""\n\n"" . print_r($HTTP_POST_VARS,true) . ""\n\n"""
33328,218,Command Execution,316082,includes/modules/payment/stripe.php,787,$email_body
33329,218,Command Execution,316085,includes/modules/payment/stripe.php,791,$email_body
33330,218,Command Execution,316087,includes/modules/payment/stripe.php,794,$email_body
33331,218,Command Execution,316088,includes/modules/payment/stripe.php,795,$email_body
33332,218,Command Execution,318622,includes/modules/payment/stripe.php,795,trim($email_body)
33333,218,Command Execution,318623,includes/modules/payment/stripe.php,795,STORE_OWNER
33334,219,Command Execution,340181,tell_a_friend.php,39,"$HTTP_POST_VARS[""to_email_address""]"
33335,219,Command Execution,340180,tell_a_friend.php,39,"tep_db_prepare_input($HTTP_POST_VARS[""to_email_address""])"
33336,219,Command Execution,339977,tell_a_friend.php,39,$to_email_address
33337,219,Command Execution,340002,tell_a_friend.php,63,$to_email_address
33338,219,Command Execution,173356,includes/functions/validations.php,46,$email
33339,219,Command Execution,353360,includes/functions/validations.php,46,$email
33340,219,Command Execution,340002,tell_a_friend.php,63,$to_email_address
33341,219,Command Execution,340029,tell_a_friend.php,89,$to_email_address
33342,220,Command Execution,305356,includes/modules/payment/sage_pay_direct.php,1360,"""$HTTP_POST_VARS:"" . ""\n\n"" . print_r($HTTP_POST_VARS,true) . ""\n\n"""
33343,220,Command Execution,300734,includes/modules/payment/sage_pay_direct.php,1360,$email_body
33344,220,Command Execution,300737,includes/modules/payment/sage_pay_direct.php,1364,$email_body
33345,220,Command Execution,300739,includes/modules/payment/sage_pay_direct.php,1367,$email_body
33346,220,Command Execution,300740,includes/modules/payment/sage_pay_direct.php,1368,$email_body
33347,220,Command Execution,305391,includes/modules/payment/sage_pay_direct.php,1368,trim($email_body)
33348,220,Command Execution,305395,includes/modules/payment/sage_pay_direct.php,1368,STORE_OWNER_EMAIL_ADDRESS
33349,220,Command Execution,305387,includes/modules/payment/sage_pay_direct.php,1368,MODULE_PAYMENT_SAGE_PAY_DIRECT_DEBUG_EMAIL
33350,221,Command Execution,269586,includes/modules/payment/paypal_express.php,678,"""$HTTP_POST_VARS:"" . ""\n\n"" . print_r($HTTP_POST_VARS,true)"
33351,221,Command Execution,269585,includes/modules/payment/paypal_express.php,678,"""$HTTP_POST_VARS:"" . ""\n\n"" . print_r($HTTP_POST_VARS,true) . ""\n\n"""
33352,221,Command Execution,267060,includes/modules/payment/paypal_express.php,678,$email_body
33353,221,Command Execution,267063,includes/modules/payment/paypal_express.php,682,$email_body
33354,221,Command Execution,267065,includes/modules/payment/paypal_express.php,685,$email_body
33355,221,Command Execution,267066,includes/modules/payment/paypal_express.php,686,$email_body
33356,221,Command Execution,269620,includes/modules/payment/paypal_express.php,686,trim($email_body)
33357,221,Command Execution,269616,includes/modules/payment/paypal_express.php,686,MODULE_PAYMENT_PAYPAL_EXPRESS_DEBUG_EMAIL
33358,221,Command Execution,269624,includes/modules/payment/paypal_express.php,686,STORE_OWNER_EMAIL_ADDRESS
33359,222,Command Execution,133108,ext/modules/payment/inpay/pb_handler.php,277,"STORE_NAME . ""\n"" . EMAIL_SEPARATOR . ""\n"" . EMAIL_TEXT_ORDER_NUMBER . "" "" . $HTTP_POST_VARS[""order_id""] . ""\n"" . EMAIL_TEXT_INVOICE_URL . "" "" . tep_href_link(FILENAME_ACCOUNT_HISTORY_INFO,""order_id="" . $HTTP_POST_VARS[""order_id""],""SSL"",false) . ""\n"" . EMAIL_TEXT_DATE_ORDERED . "" "" . strftime(DATE_FORMAT_LONG)"
33360,222,Command Execution,133107,ext/modules/payment/inpay/pb_handler.php,277,"STORE_NAME . ""\n"" . EMAIL_SEPARATOR . ""\n"" . EMAIL_TEXT_ORDER_NUMBER . "" "" . $HTTP_POST_VARS[""order_id""] . ""\n"" . EMAIL_TEXT_INVOICE_URL . "" "" . tep_href_link(FILENAME_ACCOUNT_HISTORY_INFO,""order_id="" . $HTTP_POST_VARS[""order_id""],""SSL"",false) . ""\n"" . EMAIL_TEXT_DATE_ORDERED . "" "" . strftime(DATE_FORMAT_LONG) . ""\n\n"""
33361,222,Command Execution,132102,ext/modules/payment/inpay/pb_handler.php,277,$email_order
33362,222,Command Execution,132107,ext/modules/payment/inpay/pb_handler.php,290,$email_order
33363,222,Command Execution,132115,ext/modules/payment/inpay/pb_handler.php,297,$email_order
33364,222,Command Execution,132121,ext/modules/payment/inpay/pb_handler.php,303,$email_order
33365,222,Command Execution,132124,ext/modules/payment/inpay/pb_handler.php,308,$email_order
33366,222,Command Execution,132129,ext/modules/payment/inpay/pb_handler.php,313,$email_order
33367,222,Command Execution,132133,ext/modules/payment/inpay/pb_handler.php,316,$email_order
33368,222,Command Execution,132136,ext/modules/payment/inpay/pb_handler.php,319,$email_order
33369,222,Command Execution,132140,ext/modules/payment/inpay/pb_handler.php,322,$email_order
33370,222,Command Execution,133313,ext/modules/payment/inpay/pb_handler.php,322,nl2br($email_order)
33371,223,Command Execution,253746,includes/modules/payment/moneybookers.php,674,CURLOPT_POSTFIELDS
33372,223,Command Execution,250515,includes/modules/payment/moneybookers.php,674,$curl
33373,223,Command Execution,250520,includes/modules/payment/moneybookers.php,676,$curl
33374,224,Command Execution,133079,ext/modules/payment/inpay/pb_handler.php,259,"$HTTP_POST_VARS[""order_id""]"
33375,224,Command Execution,133134,ext/modules/payment/inpay/pb_handler.php,279,"$HTTP_POST_VARS[""order_id""]"
33376,224,Command Execution,133117,ext/modules/payment/inpay/pb_handler.php,277,"STORE_NAME . ""\n"" . EMAIL_SEPARATOR . ""\n"" . EMAIL_TEXT_ORDER_NUMBER . "" """
33377,224,Command Execution,133116,ext/modules/payment/inpay/pb_handler.php,277,"STORE_NAME . ""\n"" . EMAIL_SEPARATOR . ""\n"" . EMAIL_TEXT_ORDER_NUMBER . "" "" . $HTTP_POST_VARS[""order_id""]"
33378,224,Command Execution,133115,ext/modules/payment/inpay/pb_handler.php,277,"STORE_NAME . ""\n"" . EMAIL_SEPARATOR . ""\n"" . EMAIL_TEXT_ORDER_NUMBER . "" "" . $HTTP_POST_VARS[""order_id""] . ""\n"""
33379,224,Command Execution,133137,ext/modules/payment/inpay/pb_handler.php,280,EMAIL_TEXT_INVOICE_URL
33380,224,Command Execution,133143,ext/modules/payment/inpay/pb_handler.php,280,<global>
33381,224,Command Execution,133142,ext/modules/payment/inpay/pb_handler.php,280,FILENAME_ACCOUNT_HISTORY_INFO
33382,224,Command Execution,133141,ext/modules/payment/inpay/pb_handler.php,280,"tep_href_link(FILENAME_ACCOUNT_HISTORY_INFO,""order_id="" . $HTTP_POST_VARS[""order_id""],""SSL"",false)"
33383,224,Command Execution,133113,ext/modules/payment/inpay/pb_handler.php,277,"STORE_NAME . ""\n"" . EMAIL_SEPARATOR . ""\n"" . EMAIL_TEXT_ORDER_NUMBER . "" "" . $HTTP_POST_VARS[""order_id""] . ""\n"" . EMAIL_TEXT_INVOICE_URL . "" """
33384,224,Command Execution,133112,ext/modules/payment/inpay/pb_handler.php,277,"STORE_NAME . ""\n"" . EMAIL_SEPARATOR . ""\n"" . EMAIL_TEXT_ORDER_NUMBER . "" "" . $HTTP_POST_VARS[""order_id""] . ""\n"" . EMAIL_TEXT_INVOICE_URL . "" "" . tep_href_link(FILENAME_ACCOUNT_HISTORY_INFO,""order_id="" . $HTTP_POST_VARS[""order_id""],""SSL"",false)"
33385,224,Command Execution,133111,ext/modules/payment/inpay/pb_handler.php,277,"STORE_NAME . ""\n"" . EMAIL_SEPARATOR . ""\n"" . EMAIL_TEXT_ORDER_NUMBER . "" "" . $HTTP_POST_VARS[""order_id""] . ""\n"" . EMAIL_TEXT_INVOICE_URL . "" "" . tep_href_link(FILENAME_ACCOUNT_HISTORY_INFO,""order_id="" . $HTTP_POST_VARS[""order_id""],""SSL"",false) . ""\n"""
33386,224,Command Execution,133154,ext/modules/payment/inpay/pb_handler.php,281,EMAIL_TEXT_DATE_ORDERED
33387,224,Command Execution,133318,ext/modules/payment/inpay/pb_handler.php,322,<global>
33388,224,Command Execution,133317,ext/modules/payment/inpay/pb_handler.php,322,STORE_OWNER_EMAIL_ADDRESS
33389,224,Command Execution,133339,ext/modules/payment/inpay/pb_handler.php,327,STORE_OWNER_EMAIL_ADDRESS
33390,225,Command Execution,31907,admin/ext/modules/payment/moneybookers/activation.php,30,"""Store Name: "" . STORE_NAME . "" (powered by osCommerce Online Merchant ("" . $mb->signature . ""))"" . ""\n"" . ""Merchant Name: "" . STORE_OWNER . ""\n"" . ""Moneybookers E-Mail Address: "" . $HTTP_POST_VARS[""mb_email""] . ""\n"" . ""Moneybookers Customer ID: "" . $result[1] . ""\n"" . ""Store URL: "" . tep_catalog_href_link() . ""\n"" . ""Language: "" . $language"
33391,225,Command Execution,31906,admin/ext/modules/payment/moneybookers/activation.php,30,"""Store Name: "" . STORE_NAME . "" (powered by osCommerce Online Merchant ("" . $mb->signature . ""))"" . ""\n"" . ""Merchant Name: "" . STORE_OWNER . ""\n"" . ""Moneybookers E-Mail Address: "" . $HTTP_POST_VARS[""mb_email""] . ""\n"" . ""Moneybookers Customer ID: "" . $result[1] . ""\n"" . ""Store URL: "" . tep_catalog_href_link() . ""\n"" . ""Language: "" . $language . ""\n"""
33392,225,Command Execution,31812,admin/ext/modules/payment/moneybookers/activation.php,30,$email_body
33393,225,Command Execution,31818,admin/ext/modules/payment/moneybookers/activation.php,37,$email_body
33394,226,Command Execution,134116,ext/modules/payment/moneybookers/callback.php,64,"isset($HTTP_POST_VARS[""status""]) ? $HTTP_POST_VARS[""status""] : """""
33395,226,Command Execution,134083,ext/modules/payment/moneybookers/callback.php,64,"MODULE_PAYMENT_MONEYBOOKERS_MERCHANT_ID . isset($HTTP_POST_VARS[""transaction_id""]) ? $HTTP_POST_VARS[""transaction_id""] : """" . strtoupper(md5(MODULE_PAYMENT_MONEYBOOKERS_SECRET_WORD)) . isset($HTTP_POST_VARS[""mb_amount""]) ? $HTTP_POST_VARS[""mb_amount""] : """" . isset($HTTP_POST_VARS[""mb_currency""]) ? $HTTP_POST_VARS[""mb_currency""] : """""
33396,226,Command Execution,134082,ext/modules/payment/moneybookers/callback.php,64,"MODULE_PAYMENT_MONEYBOOKERS_MERCHANT_ID . isset($HTTP_POST_VARS[""transaction_id""]) ? $HTTP_POST_VARS[""transaction_id""] : """" . strtoupper(md5(MODULE_PAYMENT_MONEYBOOKERS_SECRET_WORD)) . isset($HTTP_POST_VARS[""mb_amount""]) ? $HTTP_POST_VARS[""mb_amount""] : """" . isset($HTTP_POST_VARS[""mb_currency""]) ? $HTTP_POST_VARS[""mb_currency""] : """" . isset($HTTP_POST_VARS[""status""]) ? $HTTP_POST_VARS[""status""] : """""
33397,226,Command Execution,134081,ext/modules/payment/moneybookers/callback.php,64,"md5(MODULE_PAYMENT_MONEYBOOKERS_MERCHANT_ID . isset($HTTP_POST_VARS[""transaction_id""]) ? $HTTP_POST_VARS[""transaction_id""] : """" . strtoupper(md5(MODULE_PAYMENT_MONEYBOOKERS_SECRET_WORD)) . isset($HTTP_POST_VARS[""mb_amount""]) ? $HTTP_POST_VARS[""mb_amount""] : """" . isset($HTTP_POST_VARS[""mb_currency""]) ? $HTTP_POST_VARS[""mb_currency""] : """" . isset($HTTP_POST_VARS[""status""]) ? $HTTP_POST_VARS[""status""] : """")"
33398,226,Command Execution,134080,ext/modules/payment/moneybookers/callback.php,64,"strtoupper(md5(MODULE_PAYMENT_MONEYBOOKERS_MERCHANT_ID . isset($HTTP_POST_VARS[""transaction_id""]) ? $HTTP_POST_VARS[""transaction_id""] : """" . strtoupper(md5(MODULE_PAYMENT_MONEYBOOKERS_SECRET_WORD)) . isset($HTTP_POST_VARS[""mb_amount""]) ? $HTTP_POST_VARS[""mb_amount""] : """" . isset($HTTP_POST_VARS[""mb_currency""]) ? $HTTP_POST_VARS[""mb_currency""] : """" . isset($HTTP_POST_VARS[""status""]) ? $HTTP_POST_VARS[""status""] : """"))"
33399,226,Command Execution,134073,ext/modules/payment/moneybookers/callback.php,63,"""IP Address: "" . tep_get_ip_address() . ""\n\n"" . ""MD5: """
33400,226,Command Execution,134072,ext/modules/payment/moneybookers/callback.php,63,"""IP Address: "" . tep_get_ip_address() . ""\n\n"" . ""MD5: "" . strtoupper(md5(MODULE_PAYMENT_MONEYBOOKERS_MERCHANT_ID . isset($HTTP_POST_VARS[""transaction_id""]) ? $HTTP_POST_VARS[""transaction_id""] : """" . strtoupper(md5(MODULE_PAYMENT_MONEYBOOKERS_SECRET_WORD)) . isset($HTTP_POST_VARS[""mb_amount""]) ? $HTTP_POST_VARS[""mb_amount""] : """" . isset($HTTP_POST_VARS[""mb_currency""]) ? $HTTP_POST_VARS[""mb_currency""] : """" . isset($HTTP_POST_VARS[""status""]) ? $HTTP_POST_VARS[""status""] : """"))"
33401,226,Command Execution,134071,ext/modules/payment/moneybookers/callback.php,63,"""IP Address: "" . tep_get_ip_address() . ""\n\n"" . ""MD5: "" . strtoupper(md5(MODULE_PAYMENT_MONEYBOOKERS_MERCHANT_ID . isset($HTTP_POST_VARS[""transaction_id""]) ? $HTTP_POST_VARS[""transaction_id""] : """" . strtoupper(md5(MODULE_PAYMENT_MONEYBOOKERS_SECRET_WORD)) . isset($HTTP_POST_VARS[""mb_amount""]) ? $HTTP_POST_VARS[""mb_amount""] : """" . isset($HTTP_POST_VARS[""mb_currency""]) ? $HTTP_POST_VARS[""mb_currency""] : """" . isset($HTTP_POST_VARS[""status""]) ? $HTTP_POST_VARS[""status""] : """")) . ""\n\n"""
33402,226,Command Execution,134070,ext/modules/payment/moneybookers/callback.php,63,"""IP Address: "" . tep_get_ip_address() . ""\n\n"" . ""MD5: "" . strtoupper(md5(MODULE_PAYMENT_MONEYBOOKERS_MERCHANT_ID . isset($HTTP_POST_VARS[""transaction_id""]) ? $HTTP_POST_VARS[""transaction_id""] : """" . strtoupper(md5(MODULE_PAYMENT_MONEYBOOKERS_SECRET_WORD)) . isset($HTTP_POST_VARS[""mb_amount""]) ? $HTTP_POST_VARS[""mb_amount""] : """" . isset($HTTP_POST_VARS[""mb_currency""]) ? $HTTP_POST_VARS[""mb_currency""] : """" . isset($HTTP_POST_VARS[""status""]) ? $HTTP_POST_VARS[""status""] : """")) . ""\n\n"" . ""$HTTP_POST_VARS:"""
33403,226,Command Execution,134069,ext/modules/payment/moneybookers/callback.php,63,"""IP Address: "" . tep_get_ip_address() . ""\n\n"" . ""MD5: "" . strtoupper(md5(MODULE_PAYMENT_MONEYBOOKERS_MERCHANT_ID . isset($HTTP_POST_VARS[""transaction_id""]) ? $HTTP_POST_VARS[""transaction_id""] : """" . strtoupper(md5(MODULE_PAYMENT_MONEYBOOKERS_SECRET_WORD)) . isset($HTTP_POST_VARS[""mb_amount""]) ? $HTTP_POST_VARS[""mb_amount""] : """" . isset($HTTP_POST_VARS[""mb_currency""]) ? $HTTP_POST_VARS[""mb_currency""] : """" . isset($HTTP_POST_VARS[""status""]) ? $HTTP_POST_VARS[""status""] : """")) . ""\n\n"" . ""$HTTP_POST_VARS:"" . ""\n\n"""
33404,226,Command Execution,133843,ext/modules/payment/moneybookers/callback.php,63,$email_body
33405,226,Command Execution,133859,ext/modules/payment/moneybookers/callback.php,69,$email_body
33406,226,Command Execution,133862,ext/modules/payment/moneybookers/callback.php,72,$email_body
33407,226,Command Execution,133868,ext/modules/payment/moneybookers/callback.php,76,$email_body
33408,226,Command Execution,133871,ext/modules/payment/moneybookers/callback.php,79,$email_body
33409,227,Command Execution,134082,ext/modules/payment/moneybookers/callback.php,64,"MODULE_PAYMENT_MONEYBOOKERS_MERCHANT_ID . isset($HTTP_POST_VARS[""transaction_id""]) ? $HTTP_POST_VARS[""transaction_id""] : """" . strtoupper(md5(MODULE_PAYMENT_MONEYBOOKERS_SECRET_WORD)) . isset($HTTP_POST_VARS[""mb_amount""]) ? $HTTP_POST_VARS[""mb_amount""] : """" . isset($HTTP_POST_VARS[""mb_currency""]) ? $HTTP_POST_VARS[""mb_currency""] : """" . isset($HTTP_POST_VARS[""status""]) ? $HTTP_POST_VARS[""status""] : """""
33410,227,Command Execution,134081,ext/modules/payment/moneybookers/callback.php,64,"md5(MODULE_PAYMENT_MONEYBOOKERS_MERCHANT_ID . isset($HTTP_POST_VARS[""transaction_id""]) ? $HTTP_POST_VARS[""transaction_id""] : """" . strtoupper(md5(MODULE_PAYMENT_MONEYBOOKERS_SECRET_WORD)) . isset($HTTP_POST_VARS[""mb_amount""]) ? $HTTP_POST_VARS[""mb_amount""] : """" . isset($HTTP_POST_VARS[""mb_currency""]) ? $HTTP_POST_VARS[""mb_currency""] : """" . isset($HTTP_POST_VARS[""status""]) ? $HTTP_POST_VARS[""status""] : """")"
33411,227,Command Execution,134080,ext/modules/payment/moneybookers/callback.php,64,"strtoupper(md5(MODULE_PAYMENT_MONEYBOOKERS_MERCHANT_ID . isset($HTTP_POST_VARS[""transaction_id""]) ? $HTTP_POST_VARS[""transaction_id""] : """" . strtoupper(md5(MODULE_PAYMENT_MONEYBOOKERS_SECRET_WORD)) . isset($HTTP_POST_VARS[""mb_amount""]) ? $HTTP_POST_VARS[""mb_amount""] : """" . isset($HTTP_POST_VARS[""mb_currency""]) ? $HTTP_POST_VARS[""mb_currency""] : """" . isset($HTTP_POST_VARS[""status""]) ? $HTTP_POST_VARS[""status""] : """"))"
33412,227,Command Execution,134073,ext/modules/payment/moneybookers/callback.php,63,"""IP Address: "" . tep_get_ip_address() . ""\n\n"" . ""MD5: """
33413,227,Command Execution,134072,ext/modules/payment/moneybookers/callback.php,63,"""IP Address: "" . tep_get_ip_address() . ""\n\n"" . ""MD5: "" . strtoupper(md5(MODULE_PAYMENT_MONEYBOOKERS_MERCHANT_ID . isset($HTTP_POST_VARS[""transaction_id""]) ? $HTTP_POST_VARS[""transaction_id""] : """" . strtoupper(md5(MODULE_PAYMENT_MONEYBOOKERS_SECRET_WORD)) . isset($HTTP_POST_VARS[""mb_amount""]) ? $HTTP_POST_VARS[""mb_amount""] : """" . isset($HTTP_POST_VARS[""mb_currency""]) ? $HTTP_POST_VARS[""mb_currency""] : """" . isset($HTTP_POST_VARS[""status""]) ? $HTTP_POST_VARS[""status""] : """"))"
33414,227,Command Execution,134071,ext/modules/payment/moneybookers/callback.php,63,"""IP Address: "" . tep_get_ip_address() . ""\n\n"" . ""MD5: "" . strtoupper(md5(MODULE_PAYMENT_MONEYBOOKERS_MERCHANT_ID . isset($HTTP_POST_VARS[""transaction_id""]) ? $HTTP_POST_VARS[""transaction_id""] : """" . strtoupper(md5(MODULE_PAYMENT_MONEYBOOKERS_SECRET_WORD)) . isset($HTTP_POST_VARS[""mb_amount""]) ? $HTTP_POST_VARS[""mb_amount""] : """" . isset($HTTP_POST_VARS[""mb_currency""]) ? $HTTP_POST_VARS[""mb_currency""] : """" . isset($HTTP_POST_VARS[""status""]) ? $HTTP_POST_VARS[""status""] : """")) . ""\n\n"""
33415,227,Command Execution,134070,ext/modules/payment/moneybookers/callback.php,63,"""IP Address: "" . tep_get_ip_address() . ""\n\n"" . ""MD5: "" . strtoupper(md5(MODULE_PAYMENT_MONEYBOOKERS_MERCHANT_ID . isset($HTTP_POST_VARS[""transaction_id""]) ? $HTTP_POST_VARS[""transaction_id""] : """" . strtoupper(md5(MODULE_PAYMENT_MONEYBOOKERS_SECRET_WORD)) . isset($HTTP_POST_VARS[""mb_amount""]) ? $HTTP_POST_VARS[""mb_amount""] : """" . isset($HTTP_POST_VARS[""mb_currency""]) ? $HTTP_POST_VARS[""mb_currency""] : """" . isset($HTTP_POST_VARS[""status""]) ? $HTTP_POST_VARS[""status""] : """")) . ""\n\n"" . ""$HTTP_POST_VARS:"""
